periode_data,periode_pemantauan,bulan_sampling,titik_sampel,nama_sungai,alamat,latitude,longitude,jenis_parameter,parameter,baku_mutu,hasil_pengukuran
2024,Periode 3,8,CPN 4,Cipinang,Jl. Pondok Gede Hek,-6.287361,106.872111,Kimia,Fenol,0.005,0.005
2024,Periode 3,8,CPN 4,Cipinang,Jl. Pondok Gede Hek,-6.287361,106.872111,Biologi,Total Coliform,5000.0,1600000.0
2024,Periode 3,8,CPN 4,Cipinang,Jl. Pondok Gede Hek,-6.287361,106.872111,Biologi,Fecal Coliform,1000.0,1600000.0
2024,Periode 3,8,CPN 4,Cipinang,Jl. Pondok Gede Hek,-6.287361,106.872111,Fisika,Warna,50.0,31.0
2024,Periode 3,8,CPN 4,Cipinang,Jl. Pondok Gede Hek,-6.287361,106.872111,Kimia,Sulfat,300.0,8.03
2024,Periode 3,8,CPN 4,Cipinang,Jl. Pondok Gede Hek,-6.287361,106.872111,Kimia,Klorida,300.0,60.42
2024,Periode 3,8,CPN 4,Cipinang,Jl. Pondok Gede Hek,-6.287361,106.872111,Kimia,Amoniak,0.2,9.6
2024,Periode 3,8,CPN 4,Cipinang,Jl. Pondok Gede Hek,-6.287361,106.872111,Kimia,Total N,15.0,8.68
2024,Periode 3,8,CPN 4,Cipinang,Jl. Pondok Gede Hek,-6.287361,106.872111,Kimia,Ni,0.05,0.02
2024,Periode 3,8,CPN 4,Cipinang,Jl. Pondok Gede Hek,-6.287361,106.872111,Kimia,Sianida,0.02,0.015
2024,Periode 3,8,CPN 5,Cipinang,Jl. Kerja Bakti IV,-6.276874,106.877418,Fisika,TDS,1000.0,369.9
2024,Periode 3,8,CPN 5,Cipinang,Jl. Kerja Bakti IV,-6.276874,106.877418,Fisika,TSS,50.0,30.0
2024,Periode 3,8,CPN 5,Cipinang,Jl. Kerja Bakti IV,-6.276874,106.877418,Kimia,pH,6.9,7.365
2024,Periode 3,8,CPN 5,Cipinang,Jl. Kerja Bakti IV,-6.276874,106.877418,Kimia,BOD,3.0,15.84
2024,Periode 3,8,CPN 5,Cipinang,Jl. Kerja Bakti IV,-6.276874,106.877418,Kimia,COD,25.0,90.0
2024,Periode 3,8,CPN 5,Cipinang,Jl. Kerja Bakti IV,-6.276874,106.877418,Kimia,DO,4.0,0.65
2024,Periode 3,8,CPN 5,Cipinang,Jl. Kerja Bakti IV,-6.276874,106.877418,Kimia,Nitrat,10.0,1.6
2024,Periode 3,8,CPN 5,Cipinang,Jl. Kerja Bakti IV,-6.276874,106.877418,Kimia,Nitrit,0.06,0.03
2024,Periode 3,8,CPN 5,Cipinang,Jl. Kerja Bakti IV,-6.276874,106.877418,Kimia,Total P,0.2,1.42
2024,Periode 3,8,CPN 5,Cipinang,Jl. Kerja Bakti IV,-6.276874,106.877418,Kimia,F,1.5,0.29
2024,Periode 3,8,CPN 5,Cipinang,Jl. Kerja Bakti IV,-6.276874,106.877418,Kimia,H2S,0.002,0.058
2024,Periode 3,8,CPN 5,Cipinang,Jl. Kerja Bakti IV,-6.276874,106.877418,Kimia,Klorin Bebas n In Situ,0.03,0.01
2024,Periode 2,5,CDG 2,Cideng,Jl. Patra Kuningan,-6.235607,106.836307,Kimia,Cd,0.01,0.0009
2024,Periode 3,8,CPN 5,Cipinang,Jl. Kerja Bakti IV,-6.276874,106.877418,Kimia,Cd,0.01,0.004
2024,Periode 3,8,CPN 5,Cipinang,Jl. Kerja Bakti IV,-6.276874,106.877418,Kimia,Zn,0.05,0.009
2024,Periode 3,8,CPN 5,Cipinang,Jl. Kerja Bakti IV,-6.276874,106.877418,Kimia,Cu,0.02,0.009
2024,Periode 3,8,CPN 5,Cipinang,Jl. Kerja Bakti IV,-6.276874,106.877418,Kimia,Pb,0.03,0.009
2024,Periode 3,8,CPN 5,Cipinang,Jl. Kerja Bakti IV,-6.276874,106.877418,Kimia,Cr6,0.05,0.108
2024,Periode 3,8,CPN 5,Cipinang,Jl. Kerja Bakti IV,-6.276874,106.877418,Kimia,Minyak dan Lemak,1.0,0.53
2024,Periode 3,8,CPN 5,Cipinang,Jl. Kerja Bakti IV,-6.276874,106.877418,Kimia,MBAS,0.2,0.29
2024,Periode 3,8,KLB 4,Kalibaru Barat,Depan Terminal Pasar Minggu,-6.280138635,106.8447554,Fisika,Warna,50.0,15.0
2024,Periode 3,8,KLB 4,Kalibaru Barat,Depan Terminal Pasar Minggu,-6.280138635,106.8447554,Kimia,Sulfat,300.0,8.25
2024,Periode 3,8,KLB 4,Kalibaru Barat,Depan Terminal Pasar Minggu,-6.280138635,106.8447554,Kimia,Klorida,300.0,30.77
2024,Periode 3,8,KLB 4,Kalibaru Barat,Depan Terminal Pasar Minggu,-6.280138635,106.8447554,Kimia,Amoniak,0.2,2.33
2024,Periode 3,8,CPN 4,Cipinang,Jl. Pondok Gede Hek,-6.287361,106.872111,Kimia,Zn,0.05,0.02
2024,Periode 3,8,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,COD,25.0,102.0
2024,Periode 3,8,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,DO,4.0,0.075
2024,Periode 3,8,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,Nitrat,10.0,0.8
2024,Periode 3,8,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,Nitrit,0.06,0.03
2024,Periode 3,8,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,Total P,0.2,1.41
2024,Periode 3,8,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,F,1.5,0.26
2024,Periode 3,8,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,H2S,0.002,0.231
2024,Periode 3,8,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,Klorin Bebas n In Situ,0.03,0.01
2024,Periode 2,5,CLW1 1,Ciliwung,Jl. Kelapa Dua Srengseng Sawah,-6.343319,106.8382324,Kimia,Fenol,0.005,0.0009
2024,Periode 3,8,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,Cd,0.01,0.004
2024,Periode 3,8,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,Zn,0.05,0.03
2024,Periode 3,8,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,Cu,0.02,0.01
2024,Periode 3,8,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,Pb,0.03,0.009
2024,Periode 3,8,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,Cr6,0.05,0.013
2024,Periode 3,8,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,Minyak dan Lemak,1.0,0.53
2024,Periode 3,8,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,MBAS,0.2,0.18
2024,Periode 2,5,CLW1 2,Ciliwung,Komp Kopassus Cijantung,-6.321946,106.840791,Kimia,Cd,0.01,0.0009
2024,Periode 3,8,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Biologi,Total Coliform,5000.0,1600000.0
2024,Periode 3,8,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Biologi,Fecal Coliform,1000.0,1600000.0
2024,Periode 3,8,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Fisika,Warna,50.0,35.0
2024,Periode 3,8,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,Sulfat,300.0,20.9
2024,Periode 3,8,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,Klorida,300.0,52.12
2024,Periode 3,8,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,Amoniak,0.2,14.55
2024,Periode 3,8,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,Total N,15.0,18.92
2024,Periode 3,8,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,Ni,0.05,0.02
2024,Periode 3,8,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,Sianida,0.02,0.031
2024,Periode 3,8,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,Pb,0.03,0.009
2024,Periode 3,8,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,Cr6,0.05,0.032
2024,Periode 3,8,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,Minyak dan Lemak,1.0,0.53
2024,Periode 3,8,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,MBAS,0.2,0.02
2024,Periode 2,5,CLW1 2,Ciliwung,Komp Kopassus Cijantung,-6.321946,106.840791,Kimia,Fenol,0.005,0.0009
2024,Periode 3,8,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Biologi,Total Coliform,5000.0,160000.0
2024,Periode 3,8,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Biologi,Fecal Coliform,1000.0,90000.0
2024,Periode 3,8,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Fisika,Warna,50.0,17.0
2024,Periode 3,8,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,Sulfat,300.0,8.95
2024,Periode 3,8,CLW4 3,Ciliwung,Jl. Raya Pluit Penjaringan,-6.125122222,106.8020861,Kimia,Cd,0.01,0.004
2024,Periode 3,8,CLW4 3,Ciliwung,Jl. Raya Pluit Penjaringan,-6.125122222,106.8020861,Kimia,Zn,0.05,0.01
2024,Periode 3,8,CLW4 3,Ciliwung,Jl. Raya Pluit Penjaringan,-6.125122222,106.8020861,Kimia,Cu,0.02,0.01
2024,Periode 3,8,CLW4 3,Ciliwung,Jl. Raya Pluit Penjaringan,-6.125122222,106.8020861,Kimia,Pb,0.03,0.009
2024,Periode 3,8,CLW4 3,Ciliwung,Jl. Raya Pluit Penjaringan,-6.125122222,106.8020861,Kimia,Cr6,0.05,0.06
2024,Periode 3,8,CLW4 3,Ciliwung,Jl. Raya Pluit Penjaringan,-6.125122222,106.8020861,Kimia,Minyak dan Lemak,1.0,0.53
2024,Periode 3,8,CLW4 3,Ciliwung,Jl. Raya Pluit Penjaringan,-6.125122222,106.8020861,Kimia,MBAS,0.2,0.37
2024,Periode 3,8,GRL 4,Grogol,Senayan Palmerah,-6.207722,106.792361,Kimia,Fenol,0.005,0.0009
2024,Periode 3,8,CLW4 3,Ciliwung,Jl. Raya Pluit Penjaringan,-6.125122222,106.8020861,Biologi,Total Coliform,5000.0,1600000.0
2024,Periode 3,8,CLW4 3,Ciliwung,Jl. Raya Pluit Penjaringan,-6.125122222,106.8020861,Biologi,Fecal Coliform,1000.0,160000.0
2024,Periode 3,8,CLW4 3,Ciliwung,Jl. Raya Pluit Penjaringan,-6.125122222,106.8020861,Fisika,Warna,50.0,32.0
2024,Periode 3,8,CLW4 3,Ciliwung,Jl. Raya Pluit Penjaringan,-6.125122222,106.8020861,Kimia,Sulfat,300.0,19.5
2024,Periode 3,8,CLW4 3,Ciliwung,Jl. Raya Pluit Penjaringan,-6.125122222,106.8020861,Kimia,Klorida,300.0,102.89
2024,Periode 3,8,CLW4 3,Ciliwung,Jl. Raya Pluit Penjaringan,-6.125122222,106.8020861,Kimia,Amoniak,0.2,14.45
2024,Periode 3,8,CLW4 3,Ciliwung,Jl. Raya Pluit Penjaringan,-6.125122222,106.8020861,Kimia,Total N,15.0,16.59
2024,Periode 3,8,CLW4 3,Ciliwung,Jl. Raya Pluit Penjaringan,-6.125122222,106.8020861,Kimia,Ni,0.05,0.02
2024,Periode 3,8,CLW4 3,Ciliwung,Jl. Raya Pluit Penjaringan,-6.125122222,106.8020861,Kimia,Sianida,0.02,0.015
2024,Periode 3,8,CLW4 4,Ciliwung,Outlet Pompa Danau Pluit,-6.109725,106.797183,Fisika,TDS,1000.0,935.0
2024,Periode 3,8,CLW4 4,Ciliwung,Outlet Pompa Danau Pluit,-6.109725,106.797183,Fisika,TSS,50.0,51.0
2024,Periode 3,8,CLW4 4,Ciliwung,Outlet Pompa Danau Pluit,-6.109725,106.797183,Kimia,pH,6.9,7.58
2024,Periode 3,8,BRN 1,Buaran,Jl. Kalimalang Depo Bangunan Pondok Kelapa,-6.246067,106.920545,Kimia,Cr6,0.05,0.083
2024,Periode 3,8,BRN 1,Buaran,Jl. Kalimalang Depo Bangunan Pondok Kelapa,-6.246067,106.920545,Kimia,Minyak dan Lemak,1.0,0.53
2024,Periode 3,8,BRN 1,Buaran,Jl. Kalimalang Depo Bangunan Pondok Kelapa,-6.246067,106.920545,Kimia,MBAS,0.2,0.95
2024,Periode 3,8,BRN 1,Buaran,Jl. Kalimalang Depo Bangunan Pondok Kelapa,-6.246067,106.920545,Kimia,Fenol,0.005,0.024
2024,Periode 3,8,BRN 1,Buaran,Jl. Kalimalang Depo Bangunan Pondok Kelapa,-6.246067,106.920545,Biologi,Total Coliform,5000.0,1600000.0
2024,Periode 3,8,BRN 1,Buaran,Jl. Kalimalang Depo Bangunan Pondok Kelapa,-6.246067,106.920545,Biologi,Fecal Coliform,1000.0,1600000.0
2024,Periode 3,8,BRN 1,Buaran,Jl. Kalimalang Depo Bangunan Pondok Kelapa,-6.246067,106.920545,Fisika,Warna,50.0,44.0
2024,Periode 3,8,BRN 1,Buaran,Jl. Kalimalang Depo Bangunan Pondok Kelapa,-6.246067,106.920545,Kimia,Sulfat,300.0,18.9
2024,Periode 3,8,BRN 1,Buaran,Jl. Kalimalang Depo Bangunan Pondok Kelapa,-6.246067,106.920545,Kimia,Klorida,300.0,79.62
2024,Periode 3,8,BRN 1,Buaran,Jl. Kalimalang Depo Bangunan Pondok Kelapa,-6.246067,106.920545,Kimia,Amoniak,0.2,13.08
2024,Periode 3,8,BRN 1,Buaran,Jl. Kalimalang Depo Bangunan Pondok Kelapa,-6.246067,106.920545,Kimia,Total N,15.0,23.09
2024,Periode 3,8,BRN 1,Buaran,Jl. Kalimalang Depo Bangunan Pondok Kelapa,-6.246067,106.920545,Kimia,Ni,0.05,0.02
2024,Periode 3,8,BRN 1,Buaran,Jl. Kalimalang Depo Bangunan Pondok Kelapa,-6.246067,106.920545,Kimia,Sianida,0.02,0.014
2024,Periode 3,8,BRN 2,Buaran,Jl. Perumnas Raya dekat Carl 039 s Jr,-6.220358,106.92413,Fisika,TDS,1000.0,322.6
2024,Periode 3,8,BRN 2,Buaran,Jl. Perumnas Raya dekat Carl 039 s Jr,-6.220358,106.92413,Fisika,TSS,50.0,28.0
2024,Periode 3,8,BRN 2,Buaran,Jl. Perumnas Raya dekat Carl 039 s Jr,-6.220358,106.92413,Kimia,pH,6.9,7.385
2024,Periode 3,8,BRN 2,Buaran,Jl. Perumnas Raya dekat Carl 039 s Jr,-6.220358,106.92413,Kimia,BOD,3.0,32.33
2024,Periode 2,5,KLB 1,Kalibaru Barat,Jl. M Kahfi 1 Depan Dinas Wisata Situ Babakan,-6.337422,106.826585,Kimia,Cu,0.02,0.015
2024,Periode 2,5,KLB 1,Kalibaru Barat,Jl. M Kahfi 1 Depan Dinas Wisata Situ Babakan,-6.337422,106.826585,Kimia,Pb,0.03,0.002
2024,Periode 2,5,KLB 1,Kalibaru Barat,Jl. M Kahfi 1 Depan Dinas Wisata Situ Babakan,-6.337422,106.826585,Kimia,Cr6,0.05,0.001
2024,Periode 2,5,KLB 1,Kalibaru Barat,Jl. M Kahfi 1 Depan Dinas Wisata Situ Babakan,-6.337422,106.826585,Kimia,Minyak dan Lemak,1.0,0.2
2024,Periode 2,5,KLB 1,Kalibaru Barat,Jl. M Kahfi 1 Depan Dinas Wisata Situ Babakan,-6.337422,106.826585,Kimia,MBAS,0.2,0.012
2024,Periode 2,5,SKR 4,Sekertaris,Jl. Raya Pesing Kali Angke,-6.161889,106.766556,Kimia,Fenol,0.005,0.0009
2024,Periode 2,5,KLB 1,Kalibaru Barat,Jl. M Kahfi 1 Depan Dinas Wisata Situ Babakan,-6.337422,106.826585,Biologi,Total Coliform,5000.0,98000.0
2024,Periode 2,5,KLB 1,Kalibaru Barat,Jl. M Kahfi 1 Depan Dinas Wisata Situ Babakan,-6.337422,106.826585,Biologi,Fecal Coliform,1000.0,72000.0
2024,Periode 2,5,KLT 1,Kalibaru Timur,Jl. Raya Bogor Depan YKK,-6.353515176,106.859912,Kimia,MBAS,0.2,0.01
2024,Periode 2,5,SPK 1,Sepak,Jl. Raya Bintaro,-6.256045199,106.7596531,Kimia,Cd,0.01,0.0009
2024,Periode 2,5,KLT 1,Kalibaru Timur,Jl. Raya Bogor Depan YKK,-6.353515176,106.859912,Biologi,Total Coliform,5000.0,57000.0
2024,Periode 2,5,KLT 1,Kalibaru Timur,Jl. Raya Bogor Depan YKK,-6.353515176,106.859912,Biologi,Fecal Coliform,1000.0,16000.0
2024,Periode 2,5,KLT 1,Kalibaru Timur,Jl. Raya Bogor Depan YKK,-6.353515176,106.859912,Fisika,Warna,50.0,11.0
2024,Periode 2,5,KLT 1,Kalibaru Timur,Jl. Raya Bogor Depan YKK,-6.353515176,106.859912,Kimia,Sulfat,300.0,8.97
2024,Periode 2,5,KLT 1,Kalibaru Timur,Jl. Raya Bogor Depan YKK,-6.353515176,106.859912,Kimia,Klorida,300.0,10.0
2024,Periode 2,5,KLT 1,Kalibaru Timur,Jl. Raya Bogor Depan YKK,-6.353515176,106.859912,Kimia,Amoniak,0.2,0.5
2024,Periode 2,5,KLT 1,Kalibaru Timur,Jl. Raya Bogor Depan YKK,-6.353515176,106.859912,Kimia,Total N,15.0,7.6991
2024,Periode 2,5,KLT 1,Kalibaru Timur,Jl. Raya Bogor Depan YKK,-6.353515176,106.859912,Kimia,Ni,0.05,0.03
2024,Periode 2,5,KLT 1,Kalibaru Timur,Jl. Raya Bogor Depan YKK,-6.353515176,106.859912,Kimia,Sianida,0.02,0.01
2024,Periode 2,5,KLT 10,Kalibaru Timur,Jl. Sunter Agung,-6.126556,106.854167,Fisika,TDS,1000.0,896.0
2024,Periode 2,5,KLT 10,Kalibaru Timur,Jl. Sunter Agung,-6.126556,106.854167,Fisika,TSS,50.0,14.0
2024,Periode 2,5,KLT 10,Kalibaru Timur,Jl. Sunter Agung,-6.126556,106.854167,Kimia,pH,6.9,7.205
2024,Periode 2,5,KLT 10,Kalibaru Timur,Jl. Sunter Agung,-6.126556,106.854167,Kimia,BOD,3.0,34.0
2024,Periode 2,5,KLT 10,Kalibaru Timur,Jl. Sunter Agung,-6.126556,106.854167,Kimia,COD,25.0,114.0
2024,Periode 2,5,KLT 10,Kalibaru Timur,Jl. Sunter Agung,-6.126556,106.854167,Kimia,DO,4.0,0.73
2024,Periode 2,5,KLT 10,Kalibaru Timur,Jl. Sunter Agung,-6.126556,106.854167,Kimia,Nitrat,10.0,0.102
2024,Periode 2,5,KLT 10,Kalibaru Timur,Jl. Sunter Agung,-6.126556,106.854167,Kimia,Nitrit,0.06,0.02
2024,Periode 2,5,KLT 10,Kalibaru Timur,Jl. Sunter Agung,-6.126556,106.854167,Kimia,Total P,0.2,1.5
2024,Periode 2,5,KLT 10,Kalibaru Timur,Jl. Sunter Agung,-6.126556,106.854167,Kimia,F,1.5,0.2
2024,Periode 2,5,KLT 10,Kalibaru Timur,Jl. Sunter Agung,-6.126556,106.854167,Kimia,H2S,0.002,0.064
2024,Periode 2,5,KLT 10,Kalibaru Timur,Jl. Sunter Agung,-6.126556,106.854167,Kimia,Klorin Bebas,0.03,0.1
2024,Periode 2,5,KLB 2,Kalibaru Barat,Srengseng Sawah,-6.337577304,106.8293397,Kimia,Cd,0.01,0.0009
2024,Periode 2,5,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,Cd,0.01,0.0009
2024,Periode 2,5,KLT 10,Kalibaru Timur,Jl. Sunter Agung,-6.126556,106.854167,Kimia,Zn,0.05,0.006
2024,Periode 2,5,KLT 10,Kalibaru Timur,Jl. Sunter Agung,-6.126556,106.854167,Kimia,Cu,0.02,0.06
2024,Periode 2,5,KLT 10,Kalibaru Timur,Jl. Sunter Agung,-6.126556,106.854167,Kimia,Pb,0.03,0.002
2024,Periode 2,5,KLT 10,Kalibaru Timur,Jl. Sunter Agung,-6.126556,106.854167,Kimia,Cr6,0.05,0.001
2024,Periode 2,5,KLT 10,Kalibaru Timur,Jl. Sunter Agung,-6.126556,106.854167,Kimia,Minyak dan Lemak,1.0,0.2
2024,Periode 3,8,KLB 4,Kalibaru Barat,Depan Terminal Pasar Minggu,-6.280138635,106.8447554,Kimia,Total N,15.0,5.57
2024,Periode 3,8,KLB 4,Kalibaru Barat,Depan Terminal Pasar Minggu,-6.280138635,106.8447554,Kimia,Ni,0.05,0.02
2024,Periode 3,8,KLB 4,Kalibaru Barat,Depan Terminal Pasar Minggu,-6.280138635,106.8447554,Kimia,Sianida,0.02,0.011
2024,Periode 3,8,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Fisika,TDS,1000.0,216.5
2024,Periode 3,8,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Fisika,TSS,50.0,54.0
2024,Periode 3,8,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Kimia,pH,6.9,7.255
2024,Periode 3,8,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Kimia,BOD,3.0,10.81
2024,Periode 3,8,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Kimia,COD,25.0,59.0
2024,Periode 3,8,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Kimia,DO,4.0,3.65
2024,Periode 3,8,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Kimia,Nitrat,10.0,2.7
2024,Periode 3,8,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Kimia,Nitrit,0.06,0.07
2024,Periode 3,8,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Kimia,Total P,0.2,0.95
2024,Periode 3,8,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Kimia,F,1.5,0.11
2024,Periode 3,8,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Kimia,H2S,0.002,0.002
2024,Periode 3,8,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Kimia,Klorin Bebas,0.03,0.045
2024,Periode 2,5,CDG 2,Cideng,Jl. Patra Kuningan,-6.235607,106.836307,Kimia,Fenol,0.005,0.0009
2024,Periode 3,8,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Kimia,Cd,0.01,0.004
2024,Periode 3,8,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Kimia,Zn,0.05,0.01
2024,Periode 3,8,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Kimia,Cu,0.02,0.009
2024,Periode 3,8,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Kimia,Pb,0.03,0.009
2024,Periode 3,8,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Kimia,Cr6,0.05,0.006
2024,Periode 3,8,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Kimia,Minyak dan Lemak,1.0,0.53
2024,Periode 3,8,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Kimia,MBAS,0.2,0.03
2024,Periode 2,5,CDG 3,Cideng,Depan GD Allianz KPK,-6.210555,106.830724,Kimia,Cd,0.01,0.0009
2024,Periode 3,8,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Biologi,Total Coliform,5000.0,90000.0
2024,Periode 3,8,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Biologi,Fecal Coliform,1000.0,50000.0
2024,Periode 3,8,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Fisika,Warna,50.0,11.0
2024,Periode 3,8,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Kimia,Sulfat,300.0,12.9
2024,Periode 3,8,KLB 5,Kalibaru Barat,Jl. Pasar Minggu Raya Jembatan Gerbang Auri,-6.2461274,106.8427061,Kimia,Klorida,300.0,44.79
2024,Periode 3,8,CDG 5,Cideng,Jl. Fachrudin,-6.182036,106.816792,Kimia,Minyak dan Lemak,1.0,0.53
2024,Periode 3,8,CDG 5,Cideng,Jl. Fachrudin,-6.182036,106.816792,Kimia,MBAS,0.2,0.06
2024,Periode 2,5,CDG 3,Cideng,Depan GD Allianz KPK,-6.210555,106.830724,Kimia,Fenol,0.005,0.0009
2024,Periode 3,8,CDG 5,Cideng,Jl. Fachrudin,-6.182036,106.816792,Biologi,Total Coliform,5000.0,160000.0
2024,Periode 3,8,CDG 5,Cideng,Jl. Fachrudin,-6.182036,106.816792,Biologi,Fecal Coliform,1000.0,50000.0
2024,Periode 3,8,CDG 5,Cideng,Jl. Fachrudin,-6.182036,106.816792,Fisika,Warna,50.0,19.0
2024,Periode 3,8,CDG 5,Cideng,Jl. Fachrudin,-6.182036,106.816792,Kimia,Sulfat,300.0,25.1
2024,Periode 3,8,KLT 2,Kalibaru Timur,Jl. Raya Bogor Jembatan Pasar Obor,-6.308331744,106.8636813,Kimia,Klorida,300.0,10.28
