periode_data,tanggal,stasiun,pm10,pm2.5,so2,co,o3,no2,max,critical,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),temperature_2m_mean (°C),relative_humidity_2m_mean (%),cloud_cover_mean (%),surface_pressure_mean (hPa),wind_gusts_10m_max (km/h),winddirection_10m_dominant (°),relative_humidity_2m_max (%),relative_humidity_2m_min (%),cloud_cover_max (%),cloud_cover_min (%),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),surface_pressure_max (hPa),surface_pressure_min (hPa),ndvi,kategori
201909,2019-07-09,DKI5,73.0,,30.0,26.0,127.0,15.0,127,O3,32.5,23.2,6.0,13.0,11.0,192,17.28,27.0,80,52,1010.4,29.9,192,95,55,100,2,15.6,5.3,6.1,1.6,1012.3,1007.9,,TIDAK SEHAT
201910,2019-07-10,DKI5,73.0,,33.0,15.0,100.0,11.0,100,O3,32.8,22.9,0.0,0.0,21.0,84,19.98,27.1,71,14,1009.7,47.2,84,93,45,96,0,22.7,9.8,8.3,4.6,1011.2,1007.2,,SEDANG
201911,2019-07-11,DKI5,68.0,,35.0,24.0,209.0,21.0,209,O3,32.6,21.2,0.0,0.0,17.1,73,18.22,26.9,70,13,1010.8,38.5,73,92,43,86,0,18.5,8.1,7.6,2.6,1012.5,1008.6,,SANGAT TIDAK SEHAT
201912,2019-07-12,DKI4,48.0,,35.0,20.0,86.0,10.0,86,O3,34.0,21.8,0.1,1.0,14.5,66,20.0,27.5,64,39,1008.6,33.8,66,86,37,100,0,16.7,6.8,4.7,1.8,1010.8,1006.2,0.4421,SEDANG
201907,2019-07-13,DKI4,67.0,,27.0,18.0,163.0,14.0,163,O3,34.0,22.0,0.4,2.0,16.3,321,19.29,27.6,67,36,1008.0,37.4,321,91,35,90,0,16.5,6.0,6.1,0.8,1010.3,1005.1,,TIDAK SEHAT
201907,2019-07-14,DKI4,84.0,,29.0,22.0,160.0,17.0,160,O3,34.5,22.6,0.0,0.0,18.7,9,18.67,27.6,64,25,1006.7,44.3,9,85,35,81,3,18.0,6.9,5.0,1.8,1009.1,1004.4,,TIDAK SEHAT
201907,2019-07-15,DKI3,70.0,,26.0,23.0,77.0,18.0,77,O3,33.3,21.9,0.0,0.0,18.0,60,19.76,26.9,62,34,1002.6,39.2,60,90,34,100,0,17.0,7.0,3.6,1.6,1004.3,1000.5,,SEDANG
201907,2019-07-16,DKI4,78.0,,27.0,24.0,92.0,19.0,92,O3,34.9,22.6,0.0,0.0,18.1,79,21.43,27.9,55,63,1006.3,38.9,79,75,27,93,0,18.7,7.5,5.0,3.0,1009.0,1003.4,,SEDANG
201907,2019-07-17,DKI5,68.0,,27.0,27.0,107.0,19.0,107,O3,32.7,23.0,0.0,0.0,17.5,92,20.79,27.1,59,74,1008.0,41.0,92,78,34,98,25,19.1,7.9,7.6,3.6,1010.1,1005.7,,TIDAK SEHAT
201907,2019-07-18,DKI3,74.0,,27.0,23.0,87.0,16.0,87,O3,34.0,21.1,0.0,0.0,22.4,54,21.14,26.8,60,59,1000.8,47.5,54,86,32,97,1,20.5,8.7,8.3,2.3,1002.6,998.2,,SEDANG
201907,2019-07-19,DKI2,68.0,,28.0,26.0,58.0,18.0,68,PM10,33.0,24.0,0.2,2.0,18.1,81,17.58,28.6,61,72,1007.9,38.2,81,78,43,100,23,22.3,9.8,7.2,3.4,1009.4,1005.8,,SEDANG
201907,2019-07-20,DKI5,75.0,,27.0,22.0,113.0,22.0,113,O3,33.3,25.0,0.2,2.0,16.1,15,18.37,28.7,66,81,1007.4,42.1,15,82,44,100,47,20.4,8.0,4.7,2.1,1009.2,1005.1,,TIDAK SEHAT
201907,2019-07-21,DKI2,79.0,,27.0,18.0,91.0,12.0,91,O3,31.9,25.4,0.0,0.0,16.6,313,18.5,28.2,72,90,1008.1,39.6,313,86,54,96,70,20.8,8.7,5.8,3.1,1009.6,1006.5,,SEDANG
201907,2019-07-22,DKI5,71.0,,25.0,24.0,121.0,21.0,121,O3,33.8,24.8,0.4,3.0,13.4,330,18.58,28.1,71,54,1008.0,35.3,330,85,43,96,0,17.6,6.2,3.2,1.4,1009.9,1006.0,,TIDAK SEHAT
201907,2019-07-23,DKI2,83.0,,28.0,23.0,78.0,15.0,83,PM10,31.8,22.7,0.0,0.0,20.3,61,21.07,27.3,66,22,1009.3,44.6,61,85,46,92,0,21.9,9.9,7.6,4.5,1011.7,1007.1,,SEDANG
201907,2019-07-24,DKI3,76.0,,28.0,20.0,92.0,19.0,92,O3,34.8,23.8,0.0,0.0,19.2,354,20.59,27.7,61,40,1003.7,46.8,354,79,33,92,2,19.9,8.3,5.0,3.3,1005.4,1001.4,,SEDANG
201907,2019-07-25,DKI5,79.0,,28.0,37.0,124.0,25.0,124,O3,33.7,23.1,0.0,0.0,18.9,54,20.71,27.7,65,48,1010.5,42.8,54,83,39,93,0,18.2,7.1,6.8,3.9,1012.3,1008.1,,TIDAK SEHAT
201907,2019-07-26,DKI3,83.0,,28.0,21.0,96.0,21.0,96,O3,34.0,22.2,0.0,0.0,17.7,54,19.85,27.5,68,59,1003.1,38.9,54,88,36,92,1,19.2,7.8,6.1,3.4,1004.9,1000.3,,SEDANG
201907,2019-07-27,DKI3,73.0,,27.0,17.0,94.0,13.0,94,O3,35.2,22.0,0.0,0.0,19.5,47,20.46,27.8,68,57,1002.9,45.7,47,95,31,99,1,20.3,8.1,7.2,1.8,1004.9,1000.2,,SEDANG
201907,2019-07-28,DKI4,90.0,,27.0,17.0,115.0,13.0,115,O3,34.3,23.5,0.8,4.0,12.9,32,19.69,28.3,68,35,1007.6,32.4,32,91,39,91,0,16.5,5.8,3.6,1.0,1009.7,1005.1,0.4956,TIDAK SEHAT
201907,2019-07-29,DKI3,75.0,,27.0,27.0,129.0,17.0,129,O3,34.0,22.8,0.0,0.0,17.7,23,19.11,27.5,69,57,1003.4,39.6,23,94,37,98,3,16.4,6.2,5.0,2.5,1005.4,1000.7,,TIDAK SEHAT
201907,2019-07-30,DKI2,83.0,,27.0,26.0,99.0,15.0,99,O3,31.9,23.3,0.1,1.0,18.8,44,20.32,27.2,67,43,1010.6,43.2,44,82,45,98,2,18.2,7.6,3.6,1.9,1012.7,1007.8,,SEDANG
201901,2019-08-01,DKI3,51.0,,22.0,25.0,143.0,26.0,143,O3,34.8,23.5,0.0,0.0,20.2,316,21.36,27.9,59,18,1003.5,44.3,316,77,31,96,0,21.9,8.9,8.3,1.5,1005.4,1000.9,,TIDAK SEHAT
201902,2019-08-02,DKI1,63.0,,44.0,23.0,132.0,18.0,132,O3,34.3,24.0,0.0,0.0,22.3,43,20.36,28.4,62,36,1011.0,50.0,43,81,35,85,0,20.4,8.3,4.7,2.2,1012.6,1008.4,,TIDAK SEHAT
201903,2019-08-03,DKI3,78.0,,25.0,41.0,155.0,27.0,155,O3,34.5,22.8,0.0,0.0,18.7,312,18.8,27.9,64,22,1002.9,43.9,312,89,37,91,0,17.1,6.3,5.0,0.7,1005.0,1000.3,,TIDAK SEHAT
201904,2019-08-04,DKI5,57.0,,22.0,24.0,235.0,17.0,235,O3,34.0,24.3,0.1,1.0,16.2,75,18.75,28.1,60,50,1009.4,38.5,75,82,36,99,2,20.1,8.3,6.5,3.1,1011.8,1007.1,,SANGAT TIDAK SEHAT
201905,2019-08-05,DKI3,77.0,,23.0,52.0,132.0,21.0,132,O3,34.1,22.8,0.0,0.0,18.0,222,21.82,27.2,50,67,1002.5,35.6,222,67,26,100,10,26.2,10.9,12.6,0.8,1004.7,1000.2,,TIDAK SEHAT
201906,2019-08-06,DKI2,50.0,,22.0,13.0,105.0,9.0,105,O3,30.1,22.5,0.0,0.0,17.6,5,19.71,26.5,58,83,1009.6,41.0,5,77,47,99,50,20.6,8.3,7.2,3.0,1011.2,1007.6,,TIDAK SEHAT
201907,2019-08-07,DKI3,61.0,,27.0,17.0,84.0,10.0,84,O3,33.5,21.8,0.0,0.0,18.4,336,19.87,26.8,59,89,1002.0,40.0,336,78,29,100,38,18.1,6.8,5.8,2.9,1004.1,999.5,,SEDANG
201908,2019-08-08,DKI5,98.0,,22.0,24.0,146.0,21.0,146,O3,33.3,23.8,0.0,0.0,18.3,55,21.5,27.6,62,86,1008.8,43.9,55,77,38,100,31,19.4,7.4,3.6,2.2,1011.2,1006.5,,TIDAK SEHAT
201909,2019-08-09,DKI5,65.0,,31.0,20.0,126.0,11.0,126,O3,32.8,23.8,0.0,0.0,17.1,17,17.87,27.5,67,81,1009.0,40.0,17,81,42,99,26,16.2,6.2,1.8,0.4,1010.6,1006.7,,TIDAK SEHAT
201910,2019-08-10,DKI5,90.0,,34.0,22.0,138.0,13.0,138,O3,31.9,22.7,0.0,0.0,16.8,46,19.39,27.3,70,43,1008.7,42.1,46,90,47,98,0,17.7,6.8,4.7,2.0,1010.6,1006.0,,TIDAK SEHAT
201911,2019-08-11,DKI4,85.0,,35.0,26.0,150.0,24.0,150,O3,33.8,23.9,0.4,4.0,12.6,61,18.22,28.5,63,62,1006.6,31.7,61,90,39,100,10,16.4,6.1,4.3,1.1,1009.0,1004.1,,TIDAK SEHAT
201912,2019-08-12,DKI4,56.0,,35.0,29.0,120.0,10.0,120,O3,35.2,23.1,0.0,0.0,18.2,65,19.21,28.5,61,59,1006.9,41.8,65,86,31,100,8,17.9,7.1,2.2,1.3,1008.9,1004.9,,TIDAK SEHAT
201908,2019-08-13,DKI2,70.0,,29.0,21.0,57.0,10.0,70,PM10,32.5,24.0,0.0,0.0,23.1,68,21.14,28.0,69,78,1010.4,49.7,68,87,45,98,23,22.9,9.7,9.0,4.1,1012.3,1008.1,0.2203,SEDANG
201908,2019-08-14,DKI5,67.0,,28.0,19.0,69.0,18.0,69,O3,32.8,23.3,0.4,2.0,15.1,33,18.78,27.9,69,44,1010.4,38.2,33,89,45,92,2,15.5,6.0,2.5,1.1,1012.1,1008.0,,SEDANG
201908,2019-08-15,DKI4,72.0,,28.0,22.0,102.0,17.0,102,O3,33.0,24.4,0.9,6.0,12.2,16,18.29,28.4,66,74,1008.3,28.8,16,83,46,96,14,13.2,4.3,2.2,0.4,1010.6,1005.5,,TIDAK SEHAT
201908,2019-08-16,DKI5,92.0,,28.0,48.0,207.0,19.0,207,O3,32.4,24.6,0.3,3.0,12.3,22,17.97,28.3,70,90,1010.3,31.7,22,90,51,99,66,14.4,4.9,3.6,0.0,1012.0,1008.2,,SANGAT TIDAK SEHAT
201908,2019-08-17,DKI5,71.0,,27.0,22.0,174.0,14.0,174,O3,32.2,24.9,0.8,4.0,13.5,1,18.48,28.1,69,51,1010.5,28.8,1,85,48,96,4,15.5,5.5,4.3,1.8,1012.7,1008.2,,TIDAK SEHAT
201908,2019-08-18,DKI5,69.0,,27.0,25.0,108.0,10.0,108,O3,34.2,23.7,0.0,0.0,21.3,65,22.81,27.9,62,21,1010.2,48.2,65,83,34,93,0,21.7,9.2,5.0,2.6,1012.3,1007.7,,TIDAK SEHAT
201908,2019-08-19,DKI4,71.0,,29.0,25.0,185.0,19.0,185,O3,35.5,22.1,0.0,0.0,17.3,347,22.96,27.7,59,66,1008.0,40.0,347,80,27,93,2,18.5,7.1,5.4,1.6,1009.8,1005.1,,TIDAK SEHAT
201908,2019-08-20,DKI5,75.0,,31.0,23.0,171.0,18.0,171,O3,33.3,23.4,0.0,0.0,19.1,83,22.78,27.8,61,6,1009.3,43.9,83,75,40,37,0,23.1,9.7,7.2,3.9,1011.3,1006.2,,TIDAK SEHAT
201908,2019-08-21,DKI3,70.0,,30.0,20.0,76.0,11.0,76,O3,35.5,22.3,0.0,0.0,17.0,62,22.22,28.3,59,20,1002.3,39.2,62,81,32,93,0,22.3,9.8,5.8,3.0,1004.6,999.8,,SEDANG
201908,2019-08-22,DKI5,70.0,,21.0,20.0,88.0,14.0,88,O3,33.4,23.6,3.9,6.0,11.2,86,19.57,27.6,73,68,1010.6,32.4,86,92,45,100,10,16.5,5.7,5.8,1.9,1012.7,1008.3,,SEDANG
201908,2019-08-23,DKI5,81.0,,28.0,29.0,201.0,18.0,201,O3,33.1,23.3,0.7,3.0,14.8,34,20.85,27.7,72,44,1010.0,36.4,34,98,45,99,0,17.5,6.6,6.5,0.7,1011.8,1007.5,,SANGAT TIDAK SEHAT
201908,2019-08-24,DKI5,77.0,,28.0,22.0,171.0,19.0,171,O3,34.2,24.1,0.2,2.0,15.6,41,20.97,28.1,64,42,1010.0,39.6,41,87,37,80,13,17.6,6.8,4.7,2.5,1011.6,1007.7,,TIDAK SEHAT
201908,2019-08-25,DKI5,66.0,,29.0,17.0,128.0,12.0,128,O3,34.3,23.6,0.0,0.0,16.2,308,21.73,28.1,63,76,1009.5,40.0,308,78,38,95,17,18.4,7.0,2.2,0.8,1011.3,1007.0,,TIDAK SEHAT
201908,2019-08-26,DKI5,78.0,,30.0,22.0,184.0,16.0,184,O3,33.6,23.9,0.2,2.0,15.7,34,20.58,28.2,66,89,1009.0,37.4,34,80,45,97,43,18.3,6.9,5.0,2.1,1010.7,1006.4,,TIDAK SEHAT
201908,2019-08-27,DKI5,79.0,,35.0,24.0,149.0,22.0,149,O3,32.3,24.4,2.7,15.0,11.8,36,17.83,27.9,74,75,1009.3,31.0,36,95,53,99,19,15.2,4.7,6.5,0.5,1011.0,1006.9,,TIDAK SEHAT
201908,2019-08-28,DKI5,69.0,,27.0,28.0,108.0,17.0,108,O3,32.5,23.9,13.3,12.0,13.1,335,15.61,26.6,83,96,1010.2,37.8,335,98,56,100,92,15.7,4.8,4.0,1.3,1012.4,1008.3,,TIDAK SEHAT
201908,2019-08-29,DKI5,76.0,,28.0,28.0,132.0,14.0,132,O3,32.1,23.7,1.4,8.0,14.4,65,19.39,27.1,76,77,1009.9,32.8,65,98,50,100,25,16.7,6.5,4.7,0.4,1011.9,1007.5,0.3704,TIDAK SEHAT
201908,2019-08-30,DKI5,72.0,,30.0,22.0,96.0,12.0,96,O3,34.0,23.2,0.0,0.0,17.0,47,22.72,27.7,67,48,1008.5,40.7,47,90,36,90,5,16.5,6.5,5.4,2.4,1010.8,1006.2,,SEDANG
201908,2019-08-31,DKI3,76.0,,29.0,30.0,78.0,15.0,78,O3,34.2,21.6,0.0,0.0,16.1,54,21.61,27.3,62,21,1001.2,36.0,54,86,32,92,0,18.5,7.4,6.5,1.8,1003.3,998.4,,SEDANG
201901,2019-09-01,DKI1,61.0,,22.0,28.0,198.0,21.0,198,O3,33.3,22.5,0.1,1.0,17.0,39,21.78,27.4,66,72,1010.0,40.0,39,82,42,84,49,17.0,6.8,4.3,2.1,1012.4,1007.8,,TIDAK SEHAT
201902,2019-09-02,DKI1,59.0,,24.0,25.0,144.0,22.0,144,O3,33.8,23.2,0.1,1.0,14.0,331,20.98,28.1,67,83,1010.1,32.8,331,82,44,100,39,17.6,6.9,6.5,1.0,1012.1,1007.5,,TIDAK SEHAT
201903,2019-09-03,DKI5,67.0,,35.0,29.0,215.0,27.0,215,O3,33.7,24.7,0.6,5.0,12.8,62,19.52,28.4,70,81,1009.2,28.4,62,88,44,100,28,15.5,6.1,3.2,1.8,1011.0,1006.9,,SANGAT TIDAK SEHAT
201904,2019-09-04,DKI3,72.0,,25.0,27.0,127.0,18.0,127,O3,35.5,23.6,2.0,6.0,12.7,338,20.44,28.3,70,64,1003.0,33.5,338,95,36,98,15,14.4,4.8,2.5,0.5,1004.7,1000.9,,TIDAK SEHAT
201905,2019-09-05,DKI3,69.0,,23.0,32.0,149.0,22.0,149,O3,31.8,23.7,4.6,12.0,12.2,324,17.31,27.0,77,66,1003.3,31.0,324,98,56,98,8,14.1,4.7,2.9,1.1,1005.3,1001.6,,TIDAK SEHAT
201906,2019-09-06,DKI5,51.0,,23.0,18.0,98.0,15.0,98,O3,32.0,23.4,0.6,4.0,16.3,43,20.27,27.5,71,49,1009.7,39.2,43,93,46,94,2,16.9,6.7,3.2,0.7,1011.4,1006.9,,SEDANG
201907,2019-09-07,DKI2,69.0,,26.0,22.0,111.0,18.0,111,O3,31.8,23.3,0.0,0.0,21.0,46,23.28,27.3,68,34,1010.8,47.2,46,89,43,93,0,20.4,8.6,2.9,1.8,1012.5,1008.3,,TIDAK SEHAT
201908,2019-09-08,DKI3,74.0,,29.0,21.0,119.0,18.0,119,O3,34.6,23.4,0.0,0.0,16.3,337,18.75,28.0,61,33,1004.1,39.2,337,79,35,100,4,21.0,8.7,5.4,2.5,1006.6,1001.6,,TIDAK SEHAT
201909,2019-09-09,DKI3,67.0,,29.0,20.0,106.0,14.0,106,O3,35.4,23.4,0.2,2.0,16.4,22,22.67,28.3,63,25,1003.7,40.7,22,83,33,100,0,19.8,7.6,4.3,1.8,1005.8,1001.0,,TIDAK SEHAT
201910,2019-09-10,DKI3,68.0,,31.0,19.0,130.0,16.0,130,O3,37.0,24.5,0.0,0.0,15.5,56,24.66,29.6,53,36,1004.3,37.8,56,88,20,96,0,18.8,7.4,2.5,1.1,1006.4,1001.4,,TIDAK SEHAT
201911,2019-09-11,DKI5,81.0,,38.0,17.0,220.0,16.0,220,O3,35.0,21.8,0.0,0.0,18.1,38,24.9,27.9,60,25,1011.2,43.2,38,84,30,94,0,18.6,7.6,2.9,0.8,1013.0,1008.9,,SANGAT TIDAK SEHAT
201912,2019-09-12,DKI5,71.0,,35.0,30.0,155.0,19.0,155,O3,34.1,22.2,0.5,3.0,14.8,5,22.25,27.5,64,79,1011.4,36.7,5,81,39,99,10,17.6,6.9,5.8,1.1,1013.6,1008.9,,TIDAK SEHAT
201909,2019-09-13,DKI5,84.0,,33.0,23.0,156.0,18.0,156,O3,33.4,23.6,0.1,1.0,19.1,36,21.16,27.6,60,71,1011.2,44.6,36,73,38,99,4,18.5,7.0,6.5,1.1,1013.0,1008.5,,TIDAK SEHAT
201909,2019-09-14,DKI5,76.0,,32.0,21.0,156.0,15.0,156,O3,33.2,22.6,0.1,1.0,19.9,346,23.52,27.5,58,78,1011.1,46.4,346,75,32,95,45,20.9,8.0,5.4,1.0,1013.3,1008.8,0.3569,TIDAK SEHAT
201909,2019-09-15,DKI5,74.0,,31.0,22.0,99.0,14.0,99,O3,31.6,23.2,1.1,7.0,16.2,35,19.66,27.1,70,56,1009.6,38.5,35,87,43,96,11,18.7,6.8,5.0,1.8,1011.6,1006.9,,SEDANG
201909,2019-09-16,DKI5,67.0,,30.0,24.0,74.0,10.0,74,O3,32.3,23.1,0.6,5.0,18.2,54,21.03,27.3,73,37,1009.1,41.4,54,95,43,82,15,19.4,7.4,6.1,1.3,1010.6,1006.9,,SEDANG
201909,2019-09-17,DKI5,66.0,,32.0,21.0,77.0,14.0,77,O3,33.8,22.9,0.6,4.0,17.1,57,22.66,27.9,71,87,1009.7,41.0,57,97,41,99,7,19.9,8.1,5.4,3.5,1011.4,1007.4,,SEDANG
201909,2019-09-18,DKI3,71.0,,32.0,22.0,132.0,16.0,132,O3,36.0,23.9,0.6,4.0,16.6,18,23.03,28.7,69,40,1003.9,40.3,18,92,37,90,3,18.2,6.4,3.2,1.8,1005.7,1001.6,,TIDAK SEHAT
201909,2019-09-19,DKI5,70.0,,32.0,25.0,107.0,12.0,107,O3,33.8,24.4,0.0,0.0,19.9,47,23.39,28.4,72,85,1009.9,47.2,47,94,40,98,51,19.9,8.1,4.0,2.6,1011.8,1007.7,,TIDAK SEHAT
201909,2019-09-20,DKI5,66.0,,31.0,19.0,91.0,13.0,91,O3,33.5,24.7,0.0,0.0,18.3,53,23.95,28.5,63,69,1009.6,43.9,53,85,36,98,25,19.9,8.0,3.6,1.9,1011.4,1007.4,,SEDANG
201909,2019-09-21,DKI5,63.0,,34.0,16.0,169.0,14.0,169,O3,34.6,24.0,0.0,0.0,18.2,20,23.52,28.6,60,36,1009.4,43.6,20,78,34,85,0,19.0,7.3,2.2,0.7,1011.1,1006.9,,TIDAK SEHAT
201909,2019-09-22,DKI5,78.0,,32.0,16.0,153.0,12.0,153,O3,34.5,24.4,0.3,2.0,18.2,53,24.47,28.5,63,62,1009.7,42.5,53,81,34,99,0,19.0,7.5,4.0,0.7,1011.4,1007.2,,TIDAK SEHAT
201909,2019-09-23,DKI5,70.0,,33.0,18.0,87.0,12.0,87,O3,34.1,24.2,0.5,3.0,19.6,67,22.56,28.6,67,62,1009.9,45.7,67,89,40,97,0,23.6,10.1,7.6,3.9,1011.5,1007.5,,SEDANG
201909,2019-09-24,DKI5,73.0,,32.0,18.0,112.0,12.0,112,O3,34.5,23.9,0.0,0.0,22.6,59,23.77,28.7,66,10,1009.9,50.0,59,88,39,56,0,21.7,8.7,5.0,0.7,1011.8,1006.9,,TIDAK SEHAT
201909,2019-09-25,DKI5,78.0,,26.0,24.0,174.0,17.0,174,O3,34.8,24.8,0.7,4.0,12.5,23,22.59,28.9,66,39,1009.7,35.3,23,81,43,94,0,17.0,6.0,5.0,1.8,1011.3,1007.2,,TIDAK SEHAT
201909,2019-09-26,DKI5,74.0,,31.0,21.0,110.0,14.0,110,O3,34.4,25.1,0.1,1.0,12.6,61,21.03,29.1,67,61,1010.3,33.1,61,88,41,90,5,16.4,6.0,2.5,1.1,1012.0,1008.0,,TIDAK SEHAT
201909,2019-09-27,DKI5,72.0,,31.0,23.0,131.0,16.0,131,O3,35.2,25.0,0.1,1.0,18.0,30,22.59,29.4,61,34,1010.5,42.8,30,81,37,76,3,17.2,6.0,1.8,1.3,1012.5,1007.6,,TIDAK SEHAT
201909,2019-09-28,DKI5,63.0,,33.0,18.0,102.0,10.0,102,O3,34.8,25.4,0.2,2.0,15.9,42,21.51,29.1,68,35,1010.1,39.6,42,85,40,85,10,18.7,7.5,5.4,2.0,1012.1,1007.7,,TIDAK SEHAT
201909,2019-09-29,DKI5,75.0,,31.0,19.0,115.0,14.0,115,O3,34.0,25.0,1.4,7.0,12.4,352,20.98,28.7,70,37,1010.2,41.0,352,90,47,78,7,17.0,5.1,5.4,0.8,1012.2,1007.7,,TIDAK SEHAT
201909,2019-09-30,DKI5,71.0,,31.0,18.0,146.0,14.0,146,O3,35.1,24.5,0.7,5.0,14.2,341,20.61,28.4,71,43,1010.3,40.0,341,98,42,99,6,16.0,5.6,2.9,2.1,1011.8,1008.2,0.3178,TIDAK SEHAT
201901,2019-10-01,DKI1,59.0,,22.0,27.0,128.0,18.0,128,O3,35.3,22.8,0.0,0.0,16.6,357,22.85,28.4,69,69,1010.9,38.5,357,93,34,98,0,15.9,5.7,3.2,0.8,1012.5,1008.5,,TIDAK SEHAT
201902,2019-10-02,DKI3,59.0,,23.0,28.0,81.0,17.0,81,O3,35.0,23.6,2.2,6.0,15.9,196,22.4,27.5,76,62,1003.8,39.6,196,100,38,100,3,14.1,4.9,3.2,0.4,1005.2,1001.5,,SEDANG
201903,2019-10-03,DKI2,60.0,,26.0,23.0,164.0,19.0,164,O3,31.8,25.1,1.7,7.0,17.8,337,22.2,28.2,74,80,1010.9,46.4,337,92,52,99,21,19.9,7.0,3.6,1.1,1013.0,1008.3,,TIDAK SEHAT
201904,2019-10-04,DKI3,82.0,,25.0,32.0,199.0,27.0,199,O3,35.0,23.9,0.7,4.0,19.8,33,20.97,28.2,65,65,1003.2,43.6,33,92,31,97,1,18.0,7.1,2.9,1.6,1005.4,1000.0,,TIDAK SEHAT
201905,2019-10-05,DKI2,57.0,,22.0,26.0,87.0,16.0,87,O3,32.8,24.4,0.0,0.0,22.2,7,25.29,28.6,61,57,1009.2,49.7,7,76,38,96,3,23.9,9.9,6.1,3.0,1011.0,1006.5,,SEDANG
201906,2019-10-06,DKI5,57.0,,23.0,20.0,88.0,16.0,88,O3,36.2,24.4,0.1,1.0,18.0,287,23.42,29.2,57,84,1008.9,45.7,287,76,29,93,69,21.2,8.2,3.6,2.7,1011.1,1006.0,,SEDANG
201907,2019-10-07,DKI3,64.0,,31.0,14.0,91.0,15.0,91,O3,35.0,24.0,0.7,4.0,15.6,17,21.9,28.3,62,72,1002.4,43.2,17,77,36,98,8,18.8,7.2,4.3,3.1,1004.2,999.6,,SEDANG
201908,2019-10-08,DKI3,82.0,,29.0,24.0,100.0,18.0,100,O3,36.5,24.5,9.8,8.0,18.4,96,21.88,28.3,68,58,1002.2,43.9,96,94,34,100,17,17.1,5.8,4.7,0.7,1004.6,999.4,,SEDANG
201909,2019-10-09,DKI5,70.0,,30.0,21.0,91.0,13.0,91,O3,33.9,24.6,0.6,4.0,15.3,47,22.64,28.4,75,55,1008.7,37.8,47,97,47,100,7,16.0,5.6,3.6,0.5,1010.4,1006.0,,SEDANG
201910,2019-10-10,DKI5,73.0,,32.0,20.0,173.0,18.0,173,O3,33.3,24.5,9.2,16.0,14.2,354,20.78,27.7,79,57,1009.4,35.3,354,96,51,100,10,18.5,5.5,4.7,1.1,1011.3,1007.1,,TIDAK SEHAT
201911,2019-10-11,DKI5,80.0,,35.0,16.0,183.0,20.0,183,O3,33.5,24.8,0.9,5.0,10.7,99,20.48,28.2,73,88,1009.0,30.2,99,96,45,100,35,16.1,5.7,3.2,2.3,1011.0,1006.6,,TIDAK SEHAT
201912,2019-10-12,DKI4,63.0,,35.0,24.0,91.0,12.0,91,O3,33.2,22.8,0.7,4.0,11.5,80,20.53,27.5,73,97,1006.1,28.8,80,95,46,100,88,13.9,5.3,4.3,2.2,1007.7,1003.8,,SEDANG
201910,2019-10-13,DKI5,70.0,,33.0,17.0,173.0,13.0,173,O3,34.6,23.6,0.0,0.0,11.6,28,22.92,28.7,69,81,1008.3,31.7,28,94,39,99,14,16.2,6.2,5.0,1.6,1010.2,1005.3,,TIDAK SEHAT
201910,2019-10-14,DKI5,79.0,,34.0,18.0,156.0,13.0,156,O3,34.2,25.2,0.3,3.0,13.8,47,23.0,29.0,69,70,1008.6,37.4,47,92,41,94,0,17.5,6.7,5.4,2.4,1010.6,1006.1,,TIDAK SEHAT
201910,2019-10-15,DKI5,64.0,,32.0,18.0,178.0,14.0,178,O3,34.0,25.4,1.1,8.0,12.7,28,21.44,29.2,65,82,1008.7,31.7,28,92,40,97,10,17.4,5.6,2.2,1.1,1010.5,1006.0,,TIDAK SEHAT
201910,2019-10-16,DKI5,74.0,,31.0,23.0,144.0,17.0,144,O3,34.0,25.1,0.8,5.0,12.4,44,22.63,29.3,67,91,1008.2,32.4,44,86,45,98,75,16.4,5.8,4.7,0.7,1010.3,1005.6,0.3424,TIDAK SEHAT
201910,2019-10-17,DKI5,64.0,,31.0,20.0,156.0,12.0,156,O3,33.2,24.9,3.5,15.0,11.3,63,21.19,28.4,75,56,1007.8,30.6,63,93,50,83,24,15.4,5.3,4.7,2.2,1009.7,1005.0,,TIDAK SEHAT
201910,2019-10-18,DKI3,60.0,,33.0,17.0,104.0,14.0,104,O3,32.0,24.1,6.9,13.0,11.2,98,17.26,26.8,82,77,1001.7,29.5,98,97,57,100,38,15.9,5.7,6.8,2.8,1003.4,999.3,,TIDAK SEHAT
201910,2019-10-19,DKI3,75.0,,32.0,19.0,78.0,11.0,78,O3,33.5,23.2,0.7,5.0,13.9,74,21.52,27.8,75,89,1002.3,33.1,74,97,47,99,57,16.2,6.3,5.0,0.8,1004.1,1000.5,,SEDANG
201910,2019-10-20,DKI5,71.0,,32.0,24.0,147.0,12.0,147,O3,35.0,24.6,0.0,0.0,17.4,50,22.45,28.9,68,56,1008.2,41.4,50,91,42,95,0,18.4,7.4,6.1,2.3,1009.9,1005.9,,TIDAK SEHAT
201910,2019-10-21,DKI5,73.0,,33.0,40.0,87.0,11.0,87,O3,37.4,22.7,0.0,0.0,24.2,73,25.91,29.4,59,75,1007.3,52.9,73,94,23,98,24,23.7,10.2,6.1,2.1,1009.8,1004.0,,SEDANG
